date,day_of_week,month,year,is_weekend,promo_discount,competitor_price,demand_index,customer_segment,price
2022-05-18,2,5,2022,0,24.52,69.78,92.24,B,145.8
2021-01-26,1,1,2021,0,23.56,35.31,58.28,D,142.48
2022-02-05,5,2,2022,1,25.85,25.15,93.92,B,21.09
2020-01-22,2,1,2020,0,18.44,144.81,10.73,B,14.73
2022-06-24,4,6,2022,0,23.55,89.24,10.71,C,133.32
2022-12-13,1,12,2022,0,25.47,125.73,16.12,B,2.73
2020-01-12,6,1,2020,1,21.02,119.03,65.08,C,148.11
2021-11-03,2,11,2021,0,13.03,42.41,94.0,A,134.64
2022-01-25,1,1,2022,0,18.46,188.01,93.16,C,108.71
2022-10-26,2,10,2022,0,8.93,199.48,68.08,A,100.57
2021-07-13,1,7,2021,0,16.8,94.85,88.83,A,114.61
2021-07-17,5,7,2021,1,24.71,171.23,82.43,D,121.47
2022-03-26,5,3,2022,1,25.65,89.7,11.47,A,167.92
2021-06-02,2,6,2021,0,14.95,42.93,11.53,C,40.58
2020-04-27,0,4,2020,0,22.53,147.95,20.38,A,170.02
2022-08-22,0,8,2022,0,8.44,162.74,48.88,D,134.99
2022-10-01,5,10,2022,1,11.44,82.49,84.14,B,30.66
2022-08-27,5,8,2022,1,29.24,136.67,43.25,A,122.43
2020-03-19,3,3,2020,0,3.68,112.53,98.51,C,69.25
2020-02-29,5,2,2020,1,21.67,98.29,65.25,B,49.16
2020-12-28,0,12,2020,0,14.11,196.42,19.53,B,128.71
2020-06-18,3,6,2020,0,17.27,121.71,61.51,D,92.88
2020-09-01,1,9,2020,0,0.51,182.02,82.7,A,66.01
2022-06-27,0,6,2022,0,12.4,158.7,98.01,A,209.73
2021-10-05,1,10,2021,0,26.98,48.51,91.45,A,184.65
2021-07-22,3,7,2021,0,11.31,91.01,45.99,B,143.69
2020-02-04,1,2,2020,0,7.83,24.13,14.12,C,96.52
2021-10-10,6,10,2021,1,8.46,157.61,10.67,B,188.86
2022-01-20,3,1,2022,0,26.86,183.58,73.96,A,22.68
2022-04-05,1,4,2022,0,13.14,43.65,98.77,D,76.05
2020-05-05,1,5,2020,0,17.56,160.29,92.06,A,164.59
2021-01-30,5,1,2021,1,20.24,103.88,60.54,B,28.95
2021-06-30,2,6,2021,0,26.52,117.88,4.01,A,179.92
2020-12-19,5,12,2020,1,14.68,176.35,85.69,D,145.72
2020-04-01,2,4,2020,0,1.84,64.47,87.55,C,185.74
2021-02-10,2,2,2021,0,13.74,99.21,17.51,D,168.62
2020-12-20,6,12,2020,1,6.39,54.37,66.07,A,78.33
2021-09-29,2,9,2021,0,28.16,21.96,0.58,C,87.1
2021-12-19,6,12,2021,1,14.64,49.41,49.45,A,101.13
2021-11-30,1,11,2021,0,26.71,21.67,97.63,D,111.92
2020-06-25,3,6,2020,0,4.56,28.42,53.81,D,64.51
2020-06-29,0,6,2020,0,9.03,64.12,65.02,A,136.3
2020-07-04,5,7,2020,1,2.34,114.77,79.12,B,46.68
2020-06-25,3,6,2020,0,26.69,124.1,95.06,B,34.95
2021-10-12,1,10,2021,0,29.81,135.97,56.75,A,101.0
2020-12-12,5,12,2020,1,0.71,189.14,64.4,A,47.04
2021-03-21,6,3,2021,1,0.63,29.14,60.94,C,137.3
2022-07-31,6,7,2022,1,14.99,75.22,53.17,A,120.45
2021-05-20,3,5,2021,0,0.58,70.84,5.32,C,179.02
2021-01-26,1,1,2021,0,21.76,199.3,30.22,B,167.4
2021-09-27,0,9,2021,0,18.09,101.56,22.26,A,156.16
2022-02-15,1,2,2022,0,27.12,62.36,17.54,C,120.49
2020-12-30,2,12,2020,0,29.31,154.99,28.46,C,67.81
2020-10-14,2,10,2020,0,11.53,173.38,77.14,C,117.36
2022-04-27,2,4,2022,0,8.25,188.84,65.33,B,203.21
2021-01-20,2,1,2021,0,17.4,167.81,81.31,C,69.41
2021-02-12,4,2,2021,0,28.92,23.95,76.87,B,190.44
2021-08-27,4,8,2021,0,10.17,136.66,56.22,C,147.9
2022-06-19,6,6,2022,1,25.99,128.55,81.59,C,58.85
2020-07-08,2,7,2020,0,6.86,97.52,67.77,D,52.87
2021-12-28,1,12,2021,0,20.41,90.94,79.56,C,18.65
2021-12-15,2,12,2021,0,20.04,136.97,94.09,D,126.84
2020-12-15,1,12,2020,0,23.89,182.83,67.51,A,61.54
2022-02-28,0,2,2022,0,26.09,154.56,42.44,B,134.74
2021-03-07,6,3,2021,1,26.03,195.62,95.24,D,56.05
2021-12-11,5,12,2021,1,12.65,39.72,24.75,C,167.85
2021-02-28,6,2,2021,1,10.83,131.7,66.6,C,151.98
2022-10-28,4,10,2022,0,5.48,74.87,44.83,C,86.38
2020-07-04,5,7,2020,1,29.49,170.29,47.97,B,162.82
2021-06-12,5,6,2021,1,10.43,161.45,22.37,B,160.39
2022-08-15,0,8,2022,0,13.69,39.35,27.33,C,85.01
2020-03-05,3,3,2020,0,22.48,33.14,65.95,A,155.47
2022-11-24,3,11,2022,0,19.62,156.92,17.82,B,115.5
2022-08-31,2,8,2022,0,28.23,129.94,61.13,B,140.64
2022-08-14,6,8,2022,1,10.0,146.09,91.62,C,22.63
2022-02-01,1,2,2022,0,26.1,59.35,45.59,D,143.02
2020-03-10,1,3,2020,0,24.72,180.55,94.04,C,81.84
2020-08-02,6,8,2020,1,19.69,90.29,35.07,C,82.64
2020-01-17,4,1,2020,0,22.29,110.26,81.41,B,151.7
2022-05-13,4,5,2022,0,0.61,133.44,43.66,D,98.35
2021-11-16,1,11,2021,0,24.55,118.57,88.56,C,129.85
2020-07-24,4,7,2020,0,16.59,155.82,3.83,B,11.43
2022-01-03,0,1,2022,0,2.5,98.76,23.55,C,191.98
2020-11-29,6,11,2020,1,16.27,139.23,27.88,D,60.73
2021-01-16,5,1,2021,1,10.06,145.77,47.37,A,121.63
2022-06-18,5,6,2022,1,17.76,158.39,9.04,D,130.56
2022-06-09,3,6,2022,0,16.9,140.44,32.76,D,74.74
2022-08-27,5,8,2022,1,6.93,196.27,49.7,B,207.39
2021-06-01,1,6,2021,0,14.69,59.56,50.75,C,23.31
2021-11-22,0,11,2021,0,27.14,167.34,72.58,D,100.37
2022-04-01,4,4,2022,0,17.4,199.41,27.8,C,138.46
2020-03-23,0,3,2020,0,17.44,195.66,82.78,B,200.32
2022-11-04,4,11,2022,0,17.65,56.82,50.37,A,156.8
2022-05-12,3,5,2022,0,23.23,20.09,50.5,D,47.84
2021-07-05,0,7,2021,0,26.25,47.52,66.65,D,50.34
2020-02-28,4,2,2020,0,10.7,189.3,24.04,B,30.81
2022-11-14,0,11,2022,0,2.08,110.83,64.17,B,92.09
2021-09-07,1,9,2021,0,20.71,30.99,85.73,B,171.46
2020-10-12,0,10,2020,0,29.56,188.57,35.62,B,69.77
2021-11-13,5,11,2021,1,22.38,44.13,31.4,A,32.88
2020-07-04,5,7,2020,1,13.65,119.36,21.12,C,16.42
2020-10-16,4,10,2020,0,21.58,23.6,97.34,C,54.02
2022-07-28,3,7,2022,0,19.92,98.26,5.97,D,81.68
2020-12-04,4,12,2020,0,15.5,173.84,73.23,D,24.66
2020-01-02,3,1,2020,0,6.27,76.14,11.64,B,108.49
2021-02-14,6,2,2021,1,29.53,112.63,74.19,B,131.45
2021-09-09,3,9,2021,0,25.5,58.83,75.38,C,159.35
2020-06-13,5,6,2020,1,5.15,82.42,97.01,B,179.52
2021-04-28,2,4,2021,0,8.48,121.51,40.43,B,113.06
2022-06-13,0,6,2022,0,10.65,70.28,67.48,A,179.0
2021-05-16,6,5,2021,1,26.22,47.96,82.29,B,58.24
2022-02-05,5,2,2022,1,12.82,182.26,45.45,A,52.89
2022-09-04,6,9,2022,1,4.8,105.14,76.27,B,217.42
2021-12-06,0,12,2021,0,23.62,177.86,74.78,A,182.76
2022-08-22,0,8,2022,0,2.29,187.39,39.64,D,169.38
2021-03-11,3,3,2021,0,2.27,148.74,73.57,D,186.38
2022-02-09,2,2,2022,0,23.07,88.86,55.72,D,66.64
2021-05-12,2,5,2021,0,5.88,64.73,22.2,A,134.08
2022-03-04,4,3,2022,0,27.18,184.29,5.48,B,8.96
2021-10-13,2,10,2021,0,7.35,65.91,9.49,B,94.73
2022-03-29,1,3,2022,0,17.63,124.07,54.34,C,68.93
2021-08-02,0,8,2021,0,21.19,168.77,34.63,D,17.31
2022-03-17,3,3,2022,0,8.89,44.73,46.74,A,56.78
2021-12-11,5,12,2021,1,13.89,59.78,73.87,D,22.92
2020-02-25,1,2,2020,0,16.64,50.51,0.1,B,175.67
2020-12-30,2,12,2020,0,20.15,37.81,66.41,B,130.94
2022-01-25,1,1,2022,0,14.2,95.47,88.71,C,60.83
2021-11-27,5,11,2021,1,11.95,79.24,77.12,A,205.44
2022-03-26,5,3,2022,1,25.49,163.59,98.68,A,144.86
2021-04-16,4,4,2021,0,22.53,196.9,0.7,B,117.42
2022-10-20,3,10,2022,0,22.17,185.21,88.38,B,166.91
2020-03-31,1,3,2020,0,28.37,116.73,0.69,B,-2.25
2021-09-10,4,9,2021,0,16.34,98.35,45.12,D,76.79
2020-07-09,3,7,2020,0,27.53,84.65,85.62,C,160.85
2022-02-25,4,2,2022,0,14.99,100.45,76.1,B,152.28
2022-05-21,5,5,2022,1,9.86,38.46,26.49,B,46.68
2021-08-06,4,8,2021,0,8.84,67.13,63.77,C,186.19
2022-03-03,3,3,2022,0,20.57,186.8,78.41,D,125.06
2020-03-12,3,3,2020,0,12.42,78.46,84.63,C,175.84
2022-05-13,4,5,2022,0,13.56,21.63,79.25,B,78.32
2020-11-30,0,11,2020,0,0.3,164.9,51.74,D,134.97
2022-11-25,4,11,2022,0,27.44,117.41,50.32,A,59.45
2022-08-10,2,8,2022,0,9.16,163.38,44.9,A,51.25
2021-12-10,4,12,2021,0,2.84,105.13,46.5,A,158.59
2022-04-08,4,4,2022,0,14.13,45.83,50.78,A,200.06
2020-11-25,2,11,2020,0,4.78,144.16,59.39,C,150.77
2020-09-20,6,9,2020,1,4.52,189.49,62.1,D,157.22
2022-07-20,2,7,2022,0,7.4,153.09,78.1,A,103.73
2022-09-22,3,9,2022,0,11.52,138.4,9.34,D,130.41
2022-05-15,6,5,2022,1,1.29,54.31,66.41,A,55.37
2021-09-12,6,9,2021,1,29.16,176.31,62.63,D,131.15
2021-06-13,6,6,2021,1,26.63,66.71,84.94,A,47.95
2022-07-11,0,7,2022,0,12.4,120.49,71.39,C,22.94
2022-08-27,5,8,2022,1,8.72,129.53,35.74,C,149.98
2022-12-31,5,12,2022,1,19.55,62.19,14.59,C,115.93
2020-08-16,6,8,2020,1,13.51,50.41,32.64,B,75.37
2022-05-18,2,5,2022,0,3.24,118.44,76.36,D,118.85
2020-06-12,4,6,2020,0,24.79,42.96,43.56,B,122.96
2020-01-15,2,1,2020,0,20.28,145.24,72.9,C,120.66
2021-06-12,5,6,2021,1,2.83,145.16,72.48,B,216.29
2022-11-20,6,11,2022,1,20.8,143.63,51.48,D,147.06
2022-06-09,3,6,2022,0,29.91,160.23,61.25,A,13.65
2022-08-09,1,8,2022,0,21.8,147.54,77.56,C,29.45
2020-03-22,6,3,2020,1,19.61,73.23,76.03,A,63.36
2022-09-29,3,9,2022,0,20.52,73.1,0.9,D,107.92
2022-01-21,4,1,2022,0,3.4,138.67,92.56,A,223.72
2022-01-26,2,1,2022,0,7.08,165.67,35.36,C,171.24
2022-05-21,5,5,2022,1,23.62,33.31,40.71,C,66.03
2021-08-29,6,8,2021,1,23.56,93.85,68.46,A,128.74
2021-07-01,3,7,2021,0,29.27,188.8,42.77,B,132.1
2021-08-23,0,8,2021,0,24.88,181.8,6.81,C,48.53
2022-05-04,2,5,2022,0,9.61,98.2,16.93,A,117.14
2022-07-03,6,7,2022,1,19.9,109.53,66.58,C,22.08
2021-09-01,2,9,2021,0,26.28,189.03,61.79,A,175.01
2020-08-16,6,8,2020,1,3.94,163.54,11.91,C,87.89
2020-03-15,6,3,2020,1,9.71,125.41,30.15,D,118.58
2021-05-24,0,5,2021,0,11.02,174.94,63.39,B,58.09
2020-06-21,6,6,2020,1,10.08,172.54,38.65,A,122.76
2020-09-15,1,9,2020,0,19.47,82.61,29.4,B,99.63
2022-10-07,4,10,2022,0,6.45,71.16,6.21,D,67.79
2021-07-16,4,7,2021,0,9.62,193.13,58.97,C,150.43
2022-07-27,2,7,2022,0,1.36,39.18,81.45,B,154.42
2022-12-08,3,12,2022,0,5.73,92.86,53.87,D,159.18
2020-03-24,1,3,2020,0,1.81,127.41,71.7,A,225.51
2021-10-30,5,10,2021,1,24.21,69.72,70.96,C,139.45
2020-03-19,3,3,2020,0,21.89,167.63,90.37,B,27.81
2020-07-26,6,7,2020,1,3.14,163.35,25.24,D,28.58
2022-11-15,1,11,2022,0,12.04,167.58,12.66,A,144.95
2021-11-22,0,11,2021,0,0.11,39.75,35.09,C,44.14
2022-05-15,6,5,2022,1,25.38,175.53,75.56,D,42.34
2020-02-15,5,2,2020,1,15.7,53.15,28.13,B,112.7
2021-06-10,3,6,2021,0,22.05,37.04,29.67,A,193.44
2022-06-06,0,6,2022,0,12.87,189.0,99.14,A,123.63
2021-01-27,2,1,2021,0,8.64,162.34,15.93,C,57.2
2021-09-12,6,9,2021,1,23.55,98.06,20.15,B,126.8
2020-04-10,4,4,2020,0,21.98,42.51,27.7,C,46.07
2022-08-26,4,8,2022,0,11.4,157.42,71.37,B,143.97
2022-06-13,0,6,2022,0,0.19,45.59,22.33,C,74.78
2021-01-15,4,1,2021,0,4.39,93.86,7.52,C,148.84
2022-10-24,0,10,2022,0,23.63,123.37,8.97,A,177.44
2022-03-27,6,3,2022,1,28.97,56.43,70.46,B,164.64
2021-08-06,4,8,2021,0,16.2,78.2,47.86,C,101.54
2020-01-11,5,1,2020,1,12.02,187.37,74.39,D,53.53
2021-02-28,6,2,2021,1,17.57,143.96,14.02,A,78.27
2022-04-28,3,4,2022,0,27.17,122.09,21.7,B,22.05
2021-07-16,4,7,2021,0,15.55,118.58,33.44,C,119.07
2022-08-05,4,8,2022,0,2.06,46.13,54.63,C,40.12
2020-07-17,4,7,2020,0,26.43,45.59,67.39,B,82.37
2021-04-05,0,4,2021,0,11.99,157.68,49.95,A,160.32
2021-10-26,1,10,2021,0,15.16,126.72,76.07,B,131.7
2020-05-10,6,5,2020,1,18.47,162.06,94.91,C,76.69
2022-08-01,0,8,2022,0,17.31,35.53,35.88,D,79.8
2021-11-04,3,11,2021,0,25.06,112.41,73.11,D,9.05
2022-09-01,3,9,2022,0,13.93,182.24,22.43,A,16.36
2021-12-03,4,12,2021,0,13.0,146.8,45.45,C,92.15
2021-10-16,5,10,2021,1,20.09,65.79,75.19,C,39.61
2022-06-29,2,6,2022,0,11.87,138.08,82.84,B,170.09
2022-08-04,3,8,2022,0,21.65,84.64,12.23,D,39.93
2021-03-07,6,3,2021,1,25.95,174.32,95.16,B,19.46
2022-03-09,2,3,2022,0,16.1,136.76,71.07,C,123.57
2022-04-05,1,4,2022,0,23.1,84.7,17.94,A,45.42
2020-06-09,1,6,2020,0,0.36,83.06,9.17,D,75.85
2021-12-08,2,12,2021,0,18.85,181.01,83.96,A,61.57
2021-03-01,0,3,2021,0,4.02,54.75,97.1,C,125.27
2021-09-14,1,9,2021,0,5.48,171.33,39.52,C,172.68
2021-10-07,3,10,2021,0,7.82,90.78,50.49,D,165.02
2022-08-15,0,8,2022,0,26.06,123.38,22.18,A,79.85
2020-11-15,6,11,2020,1,29.27,129.4,78.11,B,87.2
2021-12-21,1,12,2021,0,15.96,97.21,70.29,D,152.52
2022-04-30,5,4,2022,1,15.22,106.56,34.03,A,49.21
2021-08-04,2,8,2021,0,28.18,76.89,80.07,D,121.27
2021-04-25,6,4,2021,1,23.73,188.62,62.34,D,148.23
2020-09-26,5,9,2020,1,5.03,132.81,77.23,D,67.46
2020-09-09,2,9,2020,0,22.22,160.13,83.12,A,70.85
2022-03-21,0,3,2022,0,20.45,74.77,73.9,B,101.37
2021-03-08,0,3,2021,0,17.93,94.85,16.2,A,45.1
2021-08-15,6,8,2021,1,2.33,131.25,84.86,B,35.01
2020-11-21,5,11,2020,1,1.99,102.34,73.77,D,52.79
2022-04-16,5,4,2022,1,8.15,61.76,39.91,C,60.09
2021-03-21,6,3,2021,1,10.58,151.14,61.1,D,29.32
2021-07-25,6,7,2021,1,19.13,105.87,93.46,C,63.64
2022-01-13,3,1,2022,0,21.78,151.55,22.15,A,181.98
2021-10-12,1,10,2021,0,14.74,142.2,14.59,D,50.41
2021-04-06,1,4,2021,0,17.58,77.42,49.97,D,72.78
2022-10-10,0,10,2022,0,19.22,107.69,0.46,D,110.14
2021-08-09,0,8,2021,0,12.66,81.51,9.41,D,48.49
2020-11-17,1,11,2020,0,6.71,188.37,43.25,B,27.05
2022-03-30,2,3,2022,0,4.16,34.23,58.89,C,60.43
2020-01-07,1,1,2020,0,14.96,86.61,80.39,C,72.62
2022-08-08,0,8,2022,0,13.75,149.83,43.34,B,163.67
2020-07-20,0,7,2020,0,19.85,93.9,50.4,D,166.14
2022-05-06,4,5,2022,0,19.85,182.9,17.88,D,80.8
2022-04-20,2,4,2022,0,27.26,78.07,96.77,B,27.28
2020-02-29,5,2,2020,1,27.08,100.14,7.37,B,164.81
2020-10-10,5,10,2020,1,7.56,24.01,13.58,A,155.36
2022-04-17,6,4,2022,1,29.33,40.06,46.19,A,39.38
2021-10-27,2,10,2021,0,22.35,41.25,23.98,B,45.5
2020-12-06,6,12,2020,1,16.58,177.17,51.11,D,18.14
2020-07-05,6,7,2020,1,16.9,163.55,13.22,C,18.37
2020-02-16,6,2,2020,1,5.63,154.3,59.17,D,107.89
2022-11-13,6,11,2022,1,7.48,79.8,96.59,B,75.07
2020-11-26,3,11,2020,0,27.05,124.5,12.33,D,73.87
2022-01-25,1,1,2022,0,28.46,95.34,86.34,B,54.15
2020-12-24,3,12,2020,0,17.13,171.89,92.07,D,90.84
2021-02-13,5,2,2021,1,19.19,20.54,25.32,C,59.36
2020-09-28,0,9,2020,0,2.8,70.35,32.11,C,191.21
2020-05-12,1,5,2020,0,20.06,96.68,98.81,A,46.82
2021-02-27,5,2,2021,1,14.28,136.47,5.56,D,124.66
2022-07-29,4,7,2022,0,3.0,45.25,15.97,B,203.21
2022-06-27,0,6,2022,0,20.5,137.98,55.55,B,63.91
2020-12-28,0,12,2020,0,18.63,93.83,14.54,D,119.04
2022-10-21,4,10,2022,0,3.89,54.32,81.77,A,165.43
2021-11-09,1,11,2021,0,18.93,95.28,39.63,B,141.24
2021-05-16,6,5,2021,1,22.2,111.84,96.93,D,165.54
2020-05-23,5,5,2020,1,12.37,167.71,54.33,A,117.48
2020-03-07,5,3,2020,1,1.65,123.32,90.06,D,154.45
2022-11-30,2,11,2022,0,23.59,48.79,35.84,D,44.58
2022-02-28,0,2,2022,0,9.48,124.32,36.48,A,130.77
2022-05-04,2,5,2022,0,13.16,71.59,9.54,C,166.01
2020-09-04,4,9,2020,0,0.34,20.3,82.68,A,237.98
2022-06-17,4,6,2022,0,21.81,22.75,22.67,D,165.82
2020-05-02,5,5,2020,1,24.26,122.02,23.69,C,4.37
2022-03-26,5,3,2022,1,0.63,130.16,2.18,A,222.12
2022-01-14,4,1,2022,0,5.5,147.93,15.51,D,104.29
2022-11-13,6,11,2022,1,2.42,158.02,58.49,D,36.93
2022-05-27,4,5,2022,0,25.46,118.46,92.16,A,190.11
2020-07-31,4,7,2020,0,27.62,34.0,12.1,B,188.66
2021-06-21,0,6,2021,0,14.63,62.88,76.97,A,74.24
2020-12-12,5,12,2020,1,21.82,170.71,78.43,C,53.98
2022-04-25,0,4,2022,0,12.05,94.39,49.13,C,45.86
2020-10-17,5,10,2020,1,13.57,111.94,53.17,B,171.92
2022-09-15,3,9,2022,0,15.52,61.54,66.31,B,169.63
2021-06-25,4,6,2021,0,9.58,136.16,14.69,A,84.29
2021-11-06,5,11,2021,1,27.28,184.04,57.53,A,138.26
2022-07-27,2,7,2022,0,25.62,192.54,48.99,D,90.66
2021-05-16,6,5,2021,1,12.47,32.96,42.28,C,154.3
2021-12-02,3,12,2021,0,24.15,180.63,5.15,C,87.61
2022-06-29,2,6,2022,0,3.22,56.13,90.02,C,116.28
2022-07-11,0,7,2022,0,22.76,31.59,41.68,C,124.63
2021-07-17,5,7,2021,1,4.0,78.65,6.45,A,153.95
2020-10-13,1,10,2020,0,29.13,168.87,97.46,B,162.1
2022-12-04,6,12,2022,1,25.66,123.89,51.83,C,72.64
2020-02-23,6,2,2020,1,24.54,52.77,5.62,B,182.7
2022-01-29,5,1,2022,1,0.11,195.83,72.89,C,82.19
2021-08-19,3,8,2021,0,20.93,167.22,24.54,C,134.83
2020-11-20,4,11,2020,0,24.13,64.88,4.19,C,37.8
2022-08-31,2,8,2022,0,6.02,31.74,72.6,D,88.25
2021-08-26,3,8,2021,0,26.53,65.39,45.32,B,125.74
2020-09-20,6,9,2020,1,26.32,114.43,37.35,B,165.64
2021-08-21,5,8,2021,1,9.31,34.3,44.5,D,148.27
2021-06-10,3,6,2021,0,0.92,125.46,59.45,B,205.69
2020-02-27,3,2,2020,0,8.59,70.19,44.05,B,90.87
2021-09-12,6,9,2021,1,22.09,135.52,75.89,B,164.15
2020-01-25,5,1,2020,1,27.69,97.57,98.47,C,43.79
2022-01-15,5,1,2022,1,21.43,116.12,81.69,D,87.08
2022-09-03,5,9,2022,1,23.52,187.43,73.23,B,151.34
2021-12-05,6,12,2021,1,2.02,56.89,97.43,B,167.63
2022-10-23,6,10,2022,1,16.84,86.06,4.44,C,71.95
2022-12-07,2,12,2022,0,14.97,58.06,17.31,C,100.1
2022-02-13,6,2,2022,1,17.58,63.19,58.74,D,159.48
2020-12-12,5,12,2020,1,14.2,174.33,92.73,D,29.69
2020-12-25,4,12,2020,0,2.87,105.69,58.81,D,93.95
2022-02-16,2,2,2022,0,9.79,135.38,0.21,A,206.48
2020-05-12,1,5,2020,0,6.96,185.08,10.9,C,54.85
2021-04-05,0,4,2021,0,7.05,199.31,0.46,C,121.75
2021-02-26,4,2,2021,0,26.09,141.01,36.27,B,181.64
2020-11-03,1,11,2020,0,26.81,98.11,57.33,C,169.26
2020-09-01,1,9,2020,0,29.48,100.97,84.74,B,61.22
2021-12-31,4,12,2021,0,11.15,49.67,20.92,D,123.03
2022-07-29,4,7,2022,0,15.32,61.6,40.29,A,91.08
2022-12-09,4,12,2022,0,29.62,173.64,38.8,B,168.08
2021-02-18,3,2,2021,0,10.28,140.22,96.66,C,87.99
2020-03-08,6,3,2020,1,20.4,73.27,26.63,D,100.75
2020-07-21,1,7,2020,0,29.38,101.56,93.76,C,161.03
2022-11-05,5,11,2022,1,7.61,92.33,64.33,A,129.2
2021-07-09,4,7,2021,0,2.88,198.87,75.27,A,113.83
2020-04-24,4,4,2020,0,18.55,35.76,49.53,D,163.95
2022-12-06,1,12,2022,0,26.9,80.73,53.14,B,136.4
2021-05-16,6,5,2021,1,10.2,31.68,50.54,C,124.98
2021-01-09,5,1,2021,1,0.18,37.2,20.73,B,97.32
2021-04-12,0,4,2021,0,16.23,72.89,27.62,D,152.43
2020-12-29,1,12,2020,0,4.35,109.18,95.28,A,156.44
2021-06-28,0,6,2021,0,21.52,97.62,1.99,C,114.09
2020-07-06,0,7,2020,0,18.96,39.88,46.22,B,187.35
2020-05-10,6,5,2020,1,6.15,103.0,46.11,B,177.71
2022-12-06,1,12,2022,0,24.74,156.67,36.55,C,13.35
2020-05-04,0,5,2020,0,10.48,142.36,70.27,B,202.79
2021-04-11,6,4,2021,1,13.61,133.84,53.92,B,44.31
2022-09-04,6,9,2022,1,13.84,118.07,95.07,D,77.17
2020-07-20,0,7,2020,0,29.4,117.61,24.25,A,34.81
2021-10-15,4,10,2021,0,4.25,101.53,2.19,A,111.1
2021-02-06,5,2,2021,1,29.65,140.62,75.98,D,20.1
2020-08-26,2,8,2020,0,14.19,71.52,89.41,D,48.42
2020-06-19,4,6,2020,0,13.76,125.85,51.4,D,148.07
2021-02-08,0,2,2021,0,6.94,87.93,79.21,A,133.8
2021-03-16,1,3,2021,0,12.06,25.3,75.34,D,179.28
2021-09-06,0,9,2021,0,18.61,174.18,51.69,A,54.51
2022-05-30,0,5,2022,0,0.43,137.61,49.31,A,185.24
2022-06-25,5,6,2022,1,20.84,197.83,51.03,B,85.32
2022-07-23,5,7,2022,1,8.6,105.84,87.29,A,35.72
2021-05-30,6,5,2021,1,29.34,198.8,59.78,D,50.74
2021-07-08,3,7,2021,0,6.69,69.77,5.01,D,95.26
2020-12-27,6,12,2020,1,1.72,149.33,37.19,C,57.4
2022-11-04,4,11,2022,0,16.35,195.28,69.51,D,89.41
2022-11-19,5,11,2022,1,23.31,152.75,89.17,C,42.57
2021-09-05,6,9,2021,1,25.77,74.18,94.1,C,57.49
2022-12-25,6,12,2022,1,27.81,193.48,14.55,B,177.85
2021-11-29,0,11,2021,0,2.57,59.34,44.42,C,197.37
2022-10-27,3,10,2022,0,14.66,119.07,69.44,C,181.09
2022-06-20,0,6,2022,0,23.5,60.35,30.3,A,26.49
2021-01-08,4,1,2021,0,19.33,52.53,25.74,D,153.43
2020-01-14,1,1,2020,0,9.8,122.0,39.76,C,29.84
2022-11-09,2,11,2022,0,10.89,93.45,89.57,D,73.62
2022-10-12,2,10,2022,0,11.38,160.92,75.9,B,169.95
2021-01-01,4,1,2021,0,28.61,163.2,40.76,A,159.69
2022-06-03,4,6,2022,0,15.26,69.99,30.29,C,51.83
2020-07-12,6,7,2020,1,4.35,53.21,6.32,D,165.19
2021-12-02,3,12,2021,0,27.93,125.62,84.05,B,39.1
2021-01-31,6,1,2021,1,27.05,111.15,6.72,A,25.85
2021-04-19,0,4,2021,0,9.27,27.84,30.93,B,34.88
2021-09-21,1,9,2021,0,7.08,67.82,99.44,C,68.28
2021-10-17,6,10,2021,1,7.18,143.62,85.94,D,84.51
2020-07-29,2,7,2020,0,26.27,81.23,19.7,C,57.92
2021-03-06,5,3,2021,1,18.28,86.09,67.29,B,59.63
2021-10-25,0,10,2021,0,21.03,82.54,45.59,B,115.28
2021-01-28,3,1,2021,0,20.59,62.97,83.59,D,130.1
2020-12-17,3,12,2020,0,7.02,195.5,66.48,B,106.36
2020-11-17,1,11,2020,0,4.73,115.98,16.48,C,93.51
2022-11-23,2,11,2022,0,12.26,149.59,19.24,D,144.11
2022-05-03,1,5,2022,0,9.78,99.92,77.23,C,128.74
2021-04-13,1,4,2021,0,9.24,89.52,30.58,C,120.08
2022-08-24,2,8,2022,0,9.98,150.63,57.98,C,42.29
2022-01-29,5,1,2022,1,9.31,59.86,39.03,B,120.2
2021-09-19,6,9,2021,1,15.2,155.81,18.92,C,170.31
2021-12-25,5,12,2021,1,10.29,74.04,68.52,C,159.46
2022-07-10,6,7,2022,1,11.35,154.43,88.37,C,149.9
2022-05-21,5,5,2022,1,1.03,168.93,77.45,D,133.86
2022-05-04,2,5,2022,0,22.8,196.3,43.11,A,15.18
2022-04-07,3,4,2022,0,13.83,28.36,29.43,A,135.67
2022-04-17,6,4,2022,1,9.29,143.37,82.2,C,92.57
2020-10-13,1,10,2020,0,27.0,34.37,84.01,D,142.94
2021-07-15,3,7,2021,0,9.66,73.77,30.51,A,182.33
2021-02-18,3,2,2021,0,24.95,79.35,59.26,B,33.62
2021-06-08,1,6,2021,0,14.06,199.78,15.88,C,169.19
2022-02-03,3,2,2022,0,24.73,195.0,17.96,A,39.32
2021-10-21,3,10,2021,0,0.51,150.45,64.41,D,54.41
2022-02-22,1,2,2022,0,23.73,73.86,13.5,C,75.99
2021-02-12,4,2,2021,0,2.73,67.38,37.13,B,190.0
2022-10-27,3,10,2022,0,23.78,99.7,72.46,D,99.76
2021-07-15,3,7,2021,0,10.23,150.66,68.35,A,143.56
